frame,sharpness,glare,contrast,entropy,edge_density,mean_brightness,saturation,label,reason
../Frames_Bad/CRG_frame139.jpg,0.9798438178100829,0.0,37.62325426035305,1.4684527447260878,0.0,87.60873831289786,63.099003657588256,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame52.jpg,1.3152636492683525,0.0,23.04176336434242,1.8654788981818646,0.0,52.2677651864511,41.50260088885272,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame124.jpg,0.9235639784014842,0.0,18.62765203398221,1.2409634439532446,0.0,59.113809543185766,44.69128203215423,bad,"too_dark, motion_blur"
../Frames_Bad/MCA_frame80.jpg,1671.3010239280559,0.0,33.00236505973692,4.971255162294317,0.18853759765625,40.104383567527485,129.22294582790798,bad,too_dark
../Frames_Bad/CRG_frame108.jpg,1.2463814064201029,0.0,34.49710292580696,1.8865831677789868,0.0,77.06745526349103,75.54899382414641,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame71.jpg,546.6425541495817,0.1578342013888889,40.759503068446996,4.055528346077821,0.11505748607494214,200.26156582302517,25.446353827582467,bad,too_bright
../Frames_Bad/ACS_frame143.jpg,1575.0511104731927,0.27666705096209493,46.44075821382113,4.201167011527377,0.19873171205873844,196.4131464075159,22.67104887785735,bad,too_bright
../Frames_Bad/CRR_frame143.jpg,577.1851981372492,0.14833667896412037,40.70647797834824,4.065873646585057,0.11405470106336806,199.43209364149305,25.66683078342014,bad,too_bright
../Frames_Bad/CRG_frame76.jpg,569.9171661317007,0.0,38.190960024208714,3.992264111936986,0.10183512369791667,70.67807831940827,99.42419806586372,bad,too_dark
../Frames_Bad/ACS_frame54.jpg,1870.7187404399199,0.20057519983362268,53.36927179236642,4.480388801530974,0.2146243625217014,177.01720174153647,27.4974206995081,bad,too_bright
../Frames_Bad/BRA_frame95.jpg,1.1710290979382436,0.0,17.206031553342687,1.5850117231217078,0.0,48.75458385326244,47.64387342664931,bad,"too_dark, motion_blur"
../Frames_Bad/MCA_frame71.jpg,1.1091995803997512,0.0,22.49973176900028,1.4664886484166717,0.0,39.858167521158855,70.31424515335648,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame152.jpg,0.8860609264591575,0.0,17.969061055450393,1.2163728435282242,0.0,44.89912064163773,43.551385950159144,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame41.jpg,493.5297323421975,0.0,37.225322898967256,4.158513949936115,0.09573352955005787,57.66552836100261,97.21439299406829,bad,too_dark
../Frames_Bad/BRJ_frame44.jpg,1.3862756799727105,0.0,15.247640585215509,1.8479179749528885,0.0,31.395755343967014,58.30962942617911,bad,"too_dark, motion_blur"
../Frames_Bad/CRG_frame129.jpg,1.0351811161729285,0.0,43.372052459160976,1.600069417141831,0.0,97.74589312518084,57.52811968768084,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame122.jpg,0.9296671548922673,0.0,25.567138437794338,1.3217155250002068,0.0,40.64236065899884,86.93510199652778,bad,"too_dark, motion_blur"
../Frames_Bad/CRG_frame54.jpg,1.4872899938439128,0.11526545771846065,61.986199381833586,2.4973845540041344,0.0,159.34226774992766,44.26428267867477,bad,motion_blur
../Frames_Bad/ACS_frame136.jpg,2723.4051041263733,0.21658720793547453,51.96474718175809,4.493672763760569,0.22797297724971063,181.13330507631656,26.17295080114294,bad,too_bright
../Frames_Bad/BRJ_frame131.jpg,1102.7635822213774,0.0,25.737331289440508,4.805722316097629,0.150201416015625,30.610750664605035,120.06258488407842,bad,too_dark
../Frames_Bad/BRJ_frame15.jpg,1142.6145933591085,0.0,25.134183710041416,4.806531495886126,0.1492244014033565,30.976701637550637,119.2987294514974,bad,too_dark
../Frames_Bad/CRR_frame24.jpg,890.4660515154876,0.0,34.66797190490293,4.381351509734852,0.10659846553096065,51.955988226996524,103.32280782063802,bad,too_dark
../Frames_Bad/BRJ_frame71.jpg,1.367059891306577,0.0,27.127739669934808,1.9674034512258143,0.0,129.40885281032985,42.84320667408131,bad,motion_blur
../Frames_Bad/BRJ_frame42.jpg,1198.6945836927468,0.0,24.80315277581106,4.9429729475164,0.1691722728587963,35.68755244502315,108.0706457067419,bad,too_dark
../Frames_Bad/MCA_frame90.jpg,1388.8390894504612,0.0,37.93052623457686,5.02885594307509,0.2055473045066551,46.910150146484376,121.21272447374132,bad,too_dark
../Frames_Bad/BRJ_frame81.jpg,1.4649285210485072,0.0,30.381412131504028,2.197924007851639,0.0,133.42196745695892,44.09646470811632,bad,motion_blur
../Frames_Bad/CRR_frame136.jpg,1.114637247710612,0.0,26.885657464801117,1.573403901040728,0.0,38.14906650119357,91.74522648564091,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame99.jpg,1913.6595883067332,0.0,40.12959930030189,4.804486681536945,0.205361486364294,51.675696252893516,106.09987996419271,bad,too_dark
../Frames_Bad/CRR_frame55.jpg,1.0534501817383874,0.01582686812789352,43.368597829484315,1.6136269212356467,0.0,118.52022083423756,47.55561376501013,bad,motion_blur
../Frames_Bad/CRG_frame53.jpg,670.7934388896803,0.0,45.19583760890035,4.034764301761245,0.10795548050491899,93.47029972782842,72.87704298231337,bad,too_dark
../Frames_Bad/BRA_frame82.jpg,1146.9033056676058,0.11636646412037037,44.78439288092554,4.096644704313768,0.15154712818287036,163.4089311387804,24.268743444372106,bad,too_bright
../Frames_Bad/MCA_frame13.jpg,1432.479735813744,0.0,35.48287139445444,4.995887003485832,0.19871080186631945,43.519623593930845,125.88786112467447,bad,too_dark
../Frames_Bad/MCA_frame18.jpg,1212.0743554867684,0.29071485731336805,35.797411686644615,4.5159372206335435,0.21695127133969908,213.1055783872251,27.53985369646991,bad,too_bright
../Frames_Bad/BRJ_frame14.jpg,999.8896660143932,0.0,25.97960621871145,4.958778764619842,0.17142752188223379,39.590497956452545,101.0643650761357,bad,too_dark
../Frames_Bad/BRA_frame92.jpg,1240.8863273060194,0.0,26.527546799504293,4.26211752027791,0.1443447536892361,53.01191214102286,85.70287972909433,bad,too_dark
../Frames_Bad/BRA_frame17.jpg,1.1924540201749327,0.0,40.307086164537154,1.7500667553994274,0.0,64.81874920880352,61.329934692382814,bad,motion_blur
../Frames_Bad/MCA_frame55.jpg,1321.190696206439,0.17035658094618056,39.953780142693006,4.780081828931413,0.2303398980034722,195.56554102014613,31.77394386574074,bad,too_bright
../Frames_Bad/MCA_frame79.jpg,1308.799928348684,0.0,36.56575769224054,4.986092338812594,0.19277626320167823,44.46092721444589,124.1878008807147,bad,too_dark
../Frames_Bad/MCA_frame53.jpg,1.7832144277208106,0.006304479528356482,38.44369497697151,2.961419675885683,0.0,110.7882472285518,62.11638104474103,bad,motion_blur
../Frames_Bad/BRA_frame157.jpg,1.220753648515333,0.0,41.59892098653807,1.7896125701562877,0.0,64.99747766565393,61.878196546766496,bad,motion_blur
../Frames_Bad/CRR_frame142.jpg,1.001697568539594,0.20392806441695602,32.73495007462324,1.5200875064523431,0.0,212.67741337528935,22.068543610749423,bad,"too_bright, motion_blur"
../Frames_Bad/ACS_frame65.jpg,1.2327250160111325,0.0,22.682992350124874,1.716448077241297,0.0,52.215590187355325,41.196228705512155,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame24.jpg,1.2624751338201212,0.0,25.463986334781666,1.6982945455946041,0.0,119.78580457899305,43.60620738841869,bad,motion_blur
../Frames_Bad/BRJ_frame114.jpg,1465.8950601889396,0.0,29.217153169240465,4.9570288797646755,0.17769425003616898,40.33918592664931,115.70634426540799,bad,too_dark
../Frames_Bad/CRR_frame85.jpg,703.1762099575053,0.0,34.19880461506547,4.297450668846869,0.1046699806495949,51.01006017614294,103.08968370225695,bad,too_dark
../Frames_Bad/MCA_frame9.jpg,968.9602154764341,0.27515767415364584,35.727553580970536,4.528288685285309,0.21002796314380787,211.91639641655817,28.007420857747395,bad,too_bright
../Frames_Bad/ACS_frame40.jpg,2684.2418396241096,0.0,33.87811190811915,4.929300979659263,0.23133646647135417,56.89519687228733,90.40903930664062,bad,too_dark
../Frames_Bad/CRR_frame78.jpg,498.55667874953394,0.12416200991030092,42.07197645284435,4.125661322113785,0.11711188422309028,191.28500196668836,27.208522203233507,bad,too_bright
../Frames_Bad/MCA_frame145.jpg,1.496306920919837,0.0,27.04216313469397,2.0766276232780947,0.0,39.815827998408565,68.88699442545573,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame4.jpg,1161.4449591364698,0.0,26.25115274665477,4.214726994020531,0.13457822446469908,51.577716742621526,87.08605278862848,bad,too_dark
../Frames_Bad/BRA_frame44.jpg,1151.5822394920726,0.06174632884837963,48.882429203644364,4.262806377975147,0.15425663700810185,135.39601270887587,30.874248250325522,bad,too_bright
../Frames_Bad/BRA_frame119.jpg,0.9580630831941527,0.0,18.24671015665434,1.320768589197485,0.0,44.44802867748119,46.52177937825521,bad,"too_dark, motion_blur"
../Frames_Bad/MCA_frame93.jpg,1574.403915030377,0.0,34.264802100464706,4.967352052557347,0.18697408040364583,41.00921314380787,127.45498352050781,bad,too_dark
../Frames_Bad/BRJ_frame0.jpg,2274.695206728976,0.0,28.16551384536653,5.172208220864977,0.22837456597222222,37.19161896882234,118.89147723162615,bad,too_dark
../Frames_Bad/CRG_frame117.jpg,1.3230001944072398,0.0,34.88694791617171,2.025408562910413,0.0,77.88710564507379,74.44630726001881,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame29.jpg,1.6088350649211645,0.0,27.720707416039758,2.556131265830123,0.0,52.31725396050347,44.20782685456452,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame5.jpg,1281.3604940651337,0.2249889232494213,34.867418881940985,4.76962119407742,0.20793547453703703,210.88789627640335,23.92096263744213,bad,too_bright
../Frames_Bad/BRJ_frame129.jpg,1.484665256020741,0.0,26.877992321223317,2.19626523607616,0.0,113.73986330385561,43.96237713849103,bad,motion_blur
../Frames_Bad/CRG_frame56.jpg,1.3584965458375369,0.0,37.74404131426202,2.11106341693046,0.0,85.83563876681858,66.70840510615596,bad,"too_dark, motion_blur"
../Frames_Bad/CRG_frame49.jpg,545.8590566995144,0.0,37.42473068960911,3.980552808795897,0.10003492567274305,67.78331231011285,105.21757518627025,bad,too_dark
../Frames_Bad/ACS_frame0.jpg,3175.3630941414644,0.28189866807725694,49.05483538807444,4.442169466031388,0.24111814145688656,193.03979582609955,23.263431577329282,bad,too_bright
../Frames_Bad/BRJ_frame18.jpg,1236.2948220571946,0.0,30.676131394423336,5.088644385757258,0.2053195529513889,56.29737537525318,85.41902273672598,bad,too_dark
../Frames_Bad/BRJ_frame47.jpg,1.6824818928621397,0.0,27.77139654544804,2.787339291509594,0.0,120.80449275264034,43.71948185673467,bad,motion_blur
../Frames_Bad/CRG_frame22.jpg,1.373156512223278,0.0,34.97620942743374,2.135558282827123,0.0,81.26840096932871,72.3051864058883,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame91.jpg,406.1134042044475,0.27582736545138886,38.01627284267286,3.8973997354313874,0.0992683693214699,212.94397492585358,22.799445597330728,bad,too_bright
../Frames_Bad/MCA_frame96.jpg,1.2911977131281347,0.0,22.2164940114521,1.695410528093712,0.0,41.30469179506655,68.84832515010127,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame67.jpg,1.5647594310414807,0.0,20.341592007007538,2.229049145791432,0.0,59.27724032931857,56.55758712203414,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame131.jpg,544.5145701081702,0.10482042100694444,42.64745286631787,4.133813424743464,0.118389892578125,185.96347916214555,27.980891361942998,bad,too_bright
../Frames_Bad/BRA_frame39.jpg,1.149416096965145,0.010026154694733795,37.738324926277045,1.6366285810322254,0.0,141.1068583170573,27.72601001880787,bad,"too_bright, motion_blur"
../Frames_Bad/BRJ_frame128.jpg,1.556161611943373,0.0,27.230670569475944,2.3438264801615722,0.0,113.01948445638021,44.82456325954861,bad,motion_blur
../Frames_Bad/BRA_frame97.jpg,1234.2740424594392,0.0,28.240864012059507,4.308826286388508,0.1549857810691551,61.99315784595631,78.73920943648727,bad,too_dark
../Frames_Bad/CRG_frame90.jpg,1.0179523608995926,0.574117589879919,44.26507465604499,1.6177114752593873,0.0,223.9334984673394,21.097794709382235,bad,"too_bright, motion_blur"
../Frames_Bad/BRA_frame156.jpg,0.9800028482925225,0.0,18.484372937367215,1.304014324432233,0.0,57.72856332284433,45.5004727964048,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame43.jpg,1091.5294867184161,0.0,28.6669245889173,4.2121769431627225,0.12185962818287037,44.03002274124711,95.57726214373554,bad,too_dark
../Frames_Bad/CRG_frame131.jpg,532.8197811029796,0.0,43.997745287276686,3.9763333809788644,0.09810983163339121,89.01352945963542,75.69178410282841,bad,too_dark
../Frames_Bad/CRR_frame132.jpg,566.351354947763,0.0,31.051947239165806,4.166660318607669,0.09375,43.86513875325521,114.31470811631945,bad,too_dark
../Frames_Bad/CRG_frame61.jpg,672.503892875192,0.0,38.51722560042495,4.032486432426981,0.10741441514756944,72.76299698441117,95.62397517451534,bad,too_dark
../Frames_Bad/BRA_frame19.jpg,1.252788741439466,0.0,40.620380454388986,1.8658207738605534,0.0,64.95987650553386,60.92170251916956,bad,motion_blur
../Frames_Bad/CRG_frame51.jpg,535.3718409315052,0.0,39.34768244624898,3.981979940515847,0.10096684208622685,79.97703021014178,85.10125042950665,bad,too_dark
../Frames_Bad/ACS_frame39.jpg,2025.9662469239422,0.0,33.952244635219415,4.858325175649262,0.21194480613425926,54.6193276864511,93.6499425817419,bad,too_dark
../Frames_Bad/CRR_frame79.jpg,1.2344958270027253,0.019315705475983797,43.86474827370806,1.9350186853651423,0.0,117.59026342321326,47.68854743109809,bad,motion_blur
../Frames_Bad/CRR_frame5.jpg,779.0531326749946,0.14456775806568287,42.35262513272233,4.146803039691515,0.12173043710214121,194.75310081199365,27.089354903609664,bad,too_bright
../Frames_Bad/ACS_frame6.jpg,1707.8773545963054,0.1768851951316551,52.958025712113525,4.579952453403326,0.2128802264178241,174.13615033185042,28.649556364836517,bad,too_bright
../Frames_Bad/CRR_frame144.jpg,879.6847445809162,0.0,34.80622501707293,4.383329222280735,0.10739293981481482,52.41140023690683,101.2330071343316,bad,too_dark
../Frames_Bad/CRR_frame39.jpg,575.2751566566494,0.0,36.408481361623345,4.206117565229131,0.09862071849681713,55.79533714011863,99.21358405219183,bad,too_dark
../Frames_Bad/BRA_frame54.jpg,1.0585896809780826,0.0,19.769589939380708,1.4276246125613938,0.0,61.19719792118779,45.08984714084201,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame88.jpg,1980.960059280527,0.0,31.73779826555176,5.136419108639784,0.21553141276041668,45.25288232873987,107.29666205512153,bad,too_dark
../Frames_Bad/CRR_frame102.jpg,439.0218158771129,0.31934724030671297,37.58955331017266,3.8745221282386058,0.09897980866608797,215.17269241898148,22.20234646267361,bad,too_bright
../Frames_Bad/MCA_frame75.jpg,1206.195276497551,0.0,31.56927596010108,4.8833965309831076,0.17336516203703703,38.88174314145689,130.16404091163918,bad,too_dark
../Frames_Bad/CRR_frame49.jpg,1.3767401801153452,0.0,28.91964684526435,1.9561341315667127,0.0,47.172821836118345,81.58879010235822,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame30.jpg,1.62167833115701,0.10913357204861111,35.292665074742324,2.950066750955148,0.0,197.19707799840856,21.430196804470487,bad,"too_bright, motion_blur"
../Frames_Bad/CRG_frame140.jpg,384.5570792913253,0.397415613245081,49.99890982061553,3.1127392558395783,0.061033347800925924,215.9589090983073,24.01358201768663,bad,too_bright
../Frames_Bad/BRJ_frame77.jpg,1.2932587800194393,0.0,28.848563370598466,1.827504902822602,0.0,134.6898664686415,43.100579494900174,bad,motion_blur
../Frames_Bad/BRA_frame74.jpg,1347.2532628931087,0.06153225368923611,49.18339965181925,4.264380527689833,0.15994997377748843,134.38290495695892,30.878475613064236,bad,too_bright
../Frames_Bad/CRG_frame141.jpg,308.3390442143171,0.7093447084780092,44.310752154729755,2.5061770913839987,0.038154997649016205,229.04313637062356,18.864368693033853,bad,too_bright
../Frames_Bad/CRR_frame138.jpg,0.9645475034078307,0.0,31.396875545580716,1.3981650611126668,0.0,55.11658133047598,67.72292356137876,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame42.jpg,1.0353991472803759,0.0,26.53991296907445,1.463107887096123,0.0,41.14452469437211,89.73680216471354,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame86.jpg,1.2440737122460794,0.0,18.1273915710193,1.6881340058315013,0.0,54.9335610848886,47.321801531756364,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame106.jpg,2222.7364189966256,0.0,44.63456277573739,4.8194388490535465,0.20811428493923612,54.57711746780961,104.94943621600116,bad,too_dark
../Frames_Bad/MCA_frame121.jpg,1209.5924435995184,0.0,38.43020279974619,5.003228008469055,0.19633585611979168,48.153459789134835,120.24649827745226,bad,too_dark
../Frames_Bad/CRG_frame44.jpg,314.0925466656658,0.6543094211154514,45.55080826990399,2.7134077361676527,0.04050586841724537,227.2602896231192,20.505177476671008,bad,too_bright
../Frames_Bad/MCA_frame146.jpg,0.9808175546126588,0.0,26.528697790759757,1.3091924336009797,0.0,40.70905535662616,62.62572462293837,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame34.jpg,1247.6897950102348,0.06844312879774306,48.43464549373885,4.221597485568305,0.15449693467881945,139.01909812644675,29.651557300708912,bad,too_bright
../Frames_Bad/BRA_frame118.jpg,0.8688624628549342,0.0,17.329408205682526,1.1761797870522677,0.0,54.5424402307581,45.30090603298611,bad,"too_dark, motion_blur"
../Frames_Bad/BRA_frame75.jpg,1.1638250275937259,0.0,40.479692456635924,1.693397263421378,0.0,64.8418381302445,61.11358608669705,bad,motion_blur
../Frames_Bad/BRJ_frame54.jpg,1080.688027381647,0.0,24.520117778103426,4.886755388666098,0.15711421260127315,33.78291072139034,111.14672049063223,bad,too_dark
../Frames_Bad/CRR_frame65.jpg,1.1580192283310868,0.018519761827256946,43.80098813548145,1.801636459181934,0.0,118.27946291323062,47.70789546260127,bad,motion_blur
../Frames_Bad/BRA_frame60.jpg,1.129456696668474,0.01830127857349537,35.834760249406735,1.6188954352348917,0.0,159.79549899631076,23.8830078125,bad,"too_bright, motion_blur"
../Frames_Bad/ACS_frame125.jpg,2074.6096544025877,0.2563586199725116,48.84761866206707,4.2967990671167,0.20784426088686342,190.93730773925782,23.934009015118633,bad,too_bright
../Frames_Bad/ACS_frame96.jpg,2830.5928778422604,0.0,44.05414945363616,4.881456422362514,0.22181577329282406,54.84589888961227,103.51275781702113,bad,too_dark
../Frames_Bad/CRG_frame26.jpg,403.77933439587156,0.40840883608217593,49.53764385842951,3.135465510928918,0.06199634693287037,217.10430535210503,24.36327446831597,bad,too_bright
../Frames_Bad/CRG_frame138.jpg,237.64853716747214,0.7622064661096644,41.193033417419905,1.9621600902762064,0.03276446307146991,233.12774997287326,15.178482620804399,bad,too_bright
../Frames_Bad/CRG_frame86.jpg,550.2586786318564,0.0,41.59125313809839,3.998252907564212,0.10221783673321759,83.71162109375,80.44808123553241,bad,too_dark
../Frames_Bad/BRJ_frame52.jpg,1161.5318546415867,0.0,25.209468520319223,4.9572121536808655,0.17170477973090278,37.89031982421875,103.4701567473235,bad,too_dark
../Frames_Bad/MCA_frame150.jpg,1.5194332546299119,0.10546219437210648,26.8579625478053,2.3099729601710264,0.0,203.60338643391927,27.16786408600984,bad,"too_bright, motion_blur"
../Frames_Bad/BRA_frame47.jpg,1265.5008842181937,0.0,27.92077974163977,4.265922410966924,0.1517966941550926,62.00585621021412,77.25356626157408,bad,too_dark
../Frames_Bad/BRA_frame7.jpg,1254.1377934731265,0.0,29.234920311417422,4.187720400864952,0.12332865397135416,43.00001118977865,96.6492359302662,bad,too_dark
../Frames_Bad/ACS_frame109.jpg,2250.4764523502336,0.0,33.84301514969419,4.84533031954688,0.21316030996817129,54.96045080114294,95.16724604853877,bad,too_dark
../Frames_Bad/ACS_frame22.jpg,1935.7396209522487,0.0,35.18192312151364,4.842236500049843,0.2074504711009838,52.451822690610534,99.05127721715857,bad,too_dark
../Frames_Bad/BRJ_frame72.jpg,1.268697215875161,0.0,27.158922725594397,1.7584069049646394,0.0,131.23326359501593,43.04381013093171,bad,motion_blur
../Frames_Bad/CRG_frame152.jpg,1.1579076695699242,0.0,39.12579983385535,1.7585832499724132,0.0,89.38857907895688,61.88242876971209,bad,"too_dark, motion_blur"
../Frames_Bad/ACS_frame110.jpg,1908.1295182696392,0.0,33.70320990115398,4.82536997577265,0.2063316062644676,54.09498110170718,95.7941983823423,bad,too_dark
../Frames_Bad/ACS_frame132.jpg,1.272357968842836,0.0,22.479454763498104,1.76536834565154,0.0,50.56178622775607,41.9898427327474,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame83.jpg,1178.810814791271,0.0,31.88312401874045,4.970164362511184,0.18015034993489584,48.363299221462675,102.49520150643808,bad,too_dark
../Frames_Bad/BRJ_frame26.jpg,1086.8301105557332,0.2591788963035301,34.017884813113305,4.72027499292265,0.19625820583767362,214.79734903971354,22.69951793529369,bad,too_bright
../Frames_Bad/BRA_frame96.jpg,1.0447566279584974,0.0,17.982513680186894,1.398349057287031,0.0,58.10217680754485,44.095763255931715,bad,"too_dark, motion_blur"
../Frames_Bad/MCA_frame99.jpg,1049.4352417999517,0.13228929307725695,41.55774523936091,4.868617429931648,0.23273778844762733,185.13955066822194,34.486530784324366,bad,too_bright
../Frames_Bad/ACS_frame1.jpg,1913.648643768584,0.16614199037905092,54.7474731608223,4.6464935152941,0.22383818449797455,169.15867965133103,29.864951352719906,bad,too_bright
../Frames_Bad/ACS_frame93.jpg,2353.7424245704246,0.0,35.52950619911856,4.846163645710975,0.21097468623408563,53.23098698368779,98.91292238588686,bad,too_dark
../Frames_Bad/BRJ_frame113.jpg,1085.8606778529065,0.20063544379340278,36.22931669178687,4.707552950347081,0.1948447898582176,206.8398462366175,26.27742569534867,bad,too_bright
../Frames_Bad/MCA_frame28.jpg,1.0623584887322004,0.0,23.21880565872343,1.4129373385990078,0.0,38.647380122432004,67.52439970793547,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame16.jpg,746.4159824136048,0.0,32.197029060670154,4.2724969277001605,0.10107783564814815,46.091593989619504,113.93695249204282,bad,too_dark
../Frames_Bad/MCA_frame143.jpg,0.9311323377799592,0.0,24.930577156066914,1.2495538915418059,0.0,39.37764180501302,63.765426070601855,bad,"too_dark, motion_blur"
../Frames_Bad/CRR_frame86.jpg,506.99061957464903,0.0,35.73527523063138,4.172505545563829,0.09674343532986111,54.3085119176794,99.4083465576172,bad,too_dark
../Frames_Bad/BRA_frame64.jpg,1591.3972600503569,0.0,29.86910300364458,4.279163371933047,0.1661979392722801,68.2749762641059,74.0354406286169,bad,too_dark
../Frames_Bad/MCA_frame101.jpg,1.8404333043930379,0.005741260669849537,38.50020410273983,3.107597794457778,0.0,110.07526245117188,62.34569001374421,bad,motion_blur
../Frames_Bad/BRA_frame99.jpg,1.3195975974707919,0.008914862738715277,39.19104616852701,1.9942830961519293,0.0,137.49296795880352,28.765054999457465,bad,"too_bright, motion_blur"
../Frames_Bad/CRR_frame134.jpg,1.0843531855793525,0.016437332718460648,42.81649567389991,1.6782037101148912,0.0,117.03711920844184,47.376643315067994,bad,motion_blur
../Frames_Bad/BRJ_frame63.jpg,1217.9613345086213,0.0,25.146741772924457,4.861650510552558,0.15605977376302083,32.69583491572627,115.68009089717158,bad,too_dark
../Frames_Bad/BRA_frame145.jpg,1183.9947684306842,0.0,27.085023582863435,4.29175603603423,0.15267435709635416,57.90040633590133,81.57880045572917,bad,too_dark
../Frames_Bad/CRR_frame146.jpg,687.3434890970291,0.18364088270399306,39.965235391818126,4.0955263964166715,0.11415122703269676,204.71272752549913,24.493460761176216,bad,too_bright
../Frames_Bad/CRR_frame135.jpg,600.2576764136223,0.0,35.370638752906245,4.171137364369138,0.09923423484519676,53.98232975712529,99.57578238028067,bad,too_dark
../Frames_Bad/BRJ_frame95.jpg,1.2776116265190973,0.0,28.638900227019693,1.7899739912547485,0.0,124.5151611328125,44.7893475567853,bad,motion_blur
../Frames_Bad/CRR_frame124.jpg,1.2903658265408784,0.020107693142361112,43.79477576069994,2.0474897833330608,0.0,116.83810029206452,48.15704379611545,bad,motion_blur
../Frames_Bad/BRA_frame146.jpg,1079.5295487469211,0.1347741021050347,43.77130054698818,4.049787218981251,0.14988538953993055,170.43421777795862,22.846316528320312,bad,too_bright
../Frames_Bad/BRA_frame59.jpg,1.2873298927583423,0.0,22.744328669724485,1.7855712069171281,0.0,68.20289035373264,44.42033533166956,bad,"too_dark, motion_blur"
../Frames_Bad/BRJ_frame108.jpg,1313.5832974601758,0.0,28.05847531620503,4.908135931871551,0.1694111011646412,36.48598440664786,119.94394847728589,bad,too_dark
